sample_id,signer_id,symbol,symbol_type,handedness,repetition,hold_start_frame,hold_end_frame,landmark_path,source_video,split
VSL_ALPHA_S09_D_REP01,S09,D,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_D_REP01.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_D_REP01.mp4,train
VSL_ALPHA_S09_D_REP02,S09,D,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_D_REP02.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_D_REP02.mp4,train
VSL_ALPHA_S09_D_REP03,S09,D,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_D_REP03.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_D_REP03.mp4,train
VSL_ALPHA_S09_D_REP04,S09,D,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_D_REP04.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_D_REP04.mp4,train
VSL_ALPHA_S09_D_REP05,S09,D,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_D_REP05.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_D_REP05.mp4,train
VSL_ALPHA_S09_Đ_REP01,S09,Đ,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_Đ_REP01.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_Đ_REP01.mp4,train
VSL_ALPHA_S09_Đ_REP02,S09,Đ,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_Đ_REP02.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_Đ_REP02.mp4,train
VSL_ALPHA_S09_Đ_REP03,S09,Đ,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_Đ_REP03.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_Đ_REP03.mp4,train
VSL_ALPHA_S09_Đ_REP04,S09,Đ,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_Đ_REP04.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_Đ_REP04.mp4,train
VSL_ALPHA_S09_Đ_REP05,S09,Đ,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_Đ_REP05.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_Đ_REP05.mp4,train
VSL_ALPHA_S09_E_REP01,S09,E,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_E_REP01.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_E_REP01.mp4,train
VSL_ALPHA_S09_E_REP02,S09,E,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_E_REP02.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_E_REP02.mp4,train
VSL_ALPHA_S09_E_REP03,S09,E,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_E_REP03.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_E_REP03.mp4,train
VSL_ALPHA_S09_E_REP04,S09,E,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_E_REP04.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_E_REP04.mp4,train
VSL_ALPHA_S09_E_REP05,S09,E,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_E_REP05.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_E_REP05.mp4,train
VSL_ALPHA_S09_G_REP01,S09,G,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_G_REP01.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_G_REP01.mp4,train
VSL_ALPHA_S09_G_REP02,S09,G,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_G_REP02.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_G_REP02.mp4,train
VSL_ALPHA_S09_G_REP03,S09,G,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_G_REP03.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_G_REP03.mp4,train
VSL_ALPHA_S09_G_REP04,S09,G,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_G_REP04.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_G_REP04.mp4,train
VSL_ALPHA_S09_G_REP05,S09,G,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_G_REP05.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_G_REP05.mp4,train
VSL_ALPHA_S09_H_REP01,S09,H,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_H_REP01.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_H_REP01.mp4,train
VSL_ALPHA_S09_H_REP02,S09,H,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_H_REP02.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_H_REP02.mp4,train
VSL_ALPHA_S09_H_REP03,S09,H,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_H_REP03.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_H_REP03.mp4,train
VSL_ALPHA_S09_H_REP04,S09,H,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_H_REP04.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_H_REP04.mp4,train
VSL_ALPHA_S09_H_REP05,S09,H,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_H_REP05.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_H_REP05.mp4,train
VSL_ALPHA_S09_I_REP01,S09,I,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_I_REP01.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_I_REP01.mp4,train
VSL_ALPHA_S09_I_REP02,S09,I,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_I_REP02.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_I_REP02.mp4,train
VSL_ALPHA_S09_I_REP03,S09,I,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_I_REP03.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_I_REP03.mp4,train
VSL_ALPHA_S09_I_REP04,S09,I,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_I_REP04.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_I_REP04.mp4,train
VSL_ALPHA_S09_I_REP05,S09,I,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_I_REP05.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_I_REP05.mp4,train
VSL_ALPHA_S09_K_REP01,S09,K,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_K_REP01.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_K_REP01.mp4,train
VSL_ALPHA_S09_K_REP02,S09,K,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_K_REP02.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_K_REP02.mp4,train
VSL_ALPHA_S09_K_REP03,S09,K,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_K_REP03.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_K_REP03.mp4,train
VSL_ALPHA_S09_K_REP04,S09,K,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_K_REP04.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_K_REP04.mp4,train
VSL_ALPHA_S09_K_REP05,S09,K,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_K_REP05.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_K_REP05.mp4,train
VSL_ALPHA_S09_L_REP01,S09,L,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_L_REP01.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_L_REP01.mp4,train
VSL_ALPHA_S09_L_REP02,S09,L,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_L_REP02.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_L_REP02.mp4,train
VSL_ALPHA_S09_L_REP03,S09,L,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_L_REP03.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_L_REP03.mp4,train
VSL_ALPHA_S09_L_REP04,S09,L,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_L_REP04.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_L_REP04.mp4,train
VSL_ALPHA_S09_L_REP05,S09,L,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_L_REP05.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_L_REP05.mp4,train
VSL_ALPHA_S09_M_REP01,S09,M,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_M_REP01.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_M_REP01.mp4,train
VSL_ALPHA_S09_M_REP02,S09,M,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_M_REP02.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_M_REP02.mp4,train
VSL_ALPHA_S09_M_REP03,S09,M,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_M_REP03.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_M_REP03.mp4,train
VSL_ALPHA_S09_M_REP04,S09,M,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_M_REP04.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_M_REP04.mp4,train
VSL_ALPHA_S09_M_REP05,S09,M,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_M_REP05.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_M_REP05.mp4,train
VSL_ALPHA_S09_N_REP01,S09,N,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_N_REP01.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_N_REP01.mp4,train
VSL_ALPHA_S09_N_REP02,S09,N,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_N_REP02.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_N_REP02.mp4,train
VSL_ALPHA_S09_N_REP03,S09,N,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_N_REP03.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_N_REP03.mp4,train
VSL_ALPHA_S09_N_REP04,S09,N,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_N_REP04.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_N_REP04.mp4,train
VSL_ALPHA_S09_N_REP05,S09,N,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_N_REP05.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_N_REP05.mp4,train
VSL_ALPHA_S09_O_REP01,S09,O,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_O_REP01.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_O_REP01.mp4,train
VSL_ALPHA_S09_O_REP02,S09,O,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_O_REP02.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_O_REP02.mp4,train
VSL_ALPHA_S09_O_REP03,S09,O,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_O_REP03.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_O_REP03.mp4,train
VSL_ALPHA_S09_O_REP04,S09,O,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_O_REP04.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_O_REP04.mp4,train
VSL_ALPHA_S09_O_REP05,S09,O,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_O_REP05.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_O_REP05.mp4,train
VSL_ALPHA_S09_P_REP01,S09,P,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_P_REP01.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_P_REP01.mp4,train
VSL_ALPHA_S09_P_REP02,S09,P,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_P_REP02.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_P_REP02.mp4,train
VSL_ALPHA_S09_P_REP03,S09,P,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_P_REP03.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_P_REP03.mp4,train
VSL_ALPHA_S09_P_REP04,S09,P,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_P_REP04.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_P_REP04.mp4,train
VSL_ALPHA_S09_P_REP05,S09,P,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_P_REP05.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_P_REP05.mp4,train
VSL_ALPHA_S09_Q_REP01,S09,Q,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_Q_REP01.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_Q_REP01.mp4,train
VSL_ALPHA_S09_Q_REP02,S09,Q,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_Q_REP02.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_Q_REP02.mp4,train
VSL_ALPHA_S09_Q_REP03,S09,Q,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_Q_REP03.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_Q_REP03.mp4,train
VSL_ALPHA_S09_Q_REP04,S09,Q,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_Q_REP04.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_Q_REP04.mp4,train
VSL_ALPHA_S09_Q_REP05,S09,Q,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_Q_REP05.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_Q_REP05.mp4,train
VSL_ALPHA_S09_R_REP01,S09,R,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_R_REP01.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_R_REP01.mp4,train
VSL_ALPHA_S09_R_REP02,S09,R,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_R_REP02.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_R_REP02.mp4,train
VSL_ALPHA_S09_R_REP03,S09,R,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_R_REP03.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_R_REP03.mp4,train
VSL_ALPHA_S09_R_REP04,S09,R,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_R_REP04.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_R_REP04.mp4,train
VSL_ALPHA_S09_R_REP05,S09,R,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_R_REP05.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_R_REP05.mp4,train
VSL_ALPHA_S09_S_REP01,S09,S,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_S_REP01.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_S_REP01.mp4,train
VSL_ALPHA_S09_S_REP02,S09,S,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_S_REP02.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_S_REP02.mp4,train
VSL_ALPHA_S09_S_REP03,S09,S,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_S_REP03.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_S_REP03.mp4,train
VSL_ALPHA_S09_S_REP04,S09,S,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_S_REP04.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_S_REP04.mp4,train
VSL_ALPHA_S09_S_REP05,S09,S,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_S_REP05.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_S_REP05.mp4,train
VSL_ALPHA_S09_T_REP01,S09,T,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_T_REP01.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_T_REP01.mp4,train
VSL_ALPHA_S09_T_REP02,S09,T,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_T_REP02.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_T_REP02.mp4,train
VSL_ALPHA_S09_T_REP03,S09,T,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_T_REP03.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_T_REP03.mp4,train
VSL_ALPHA_S09_T_REP04,S09,T,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_T_REP04.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_T_REP04.mp4,train
VSL_ALPHA_S09_T_REP05,S09,T,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_T_REP05.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_T_REP05.mp4,train
VSL_ALPHA_S09_U_REP01,S09,U,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_U_REP01.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_U_REP01.mp4,train
VSL_ALPHA_S09_U_REP02,S09,U,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_U_REP02.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_U_REP02.mp4,train
VSL_ALPHA_S09_U_REP03,S09,U,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_U_REP03.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_U_REP03.mp4,train
VSL_ALPHA_S09_U_REP04,S09,U,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_U_REP04.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_U_REP04.mp4,train
VSL_ALPHA_S09_U_REP05,S09,U,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_U_REP05.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_U_REP05.mp4,train
VSL_ALPHA_S09_V_REP01,S09,V,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_V_REP01.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_V_REP01.mp4,train
VSL_ALPHA_S09_V_REP02,S09,V,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_V_REP02.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_V_REP02.mp4,train
VSL_ALPHA_S09_V_REP03,S09,V,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_V_REP03.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_V_REP03.mp4,train
VSL_ALPHA_S09_V_REP04,S09,V,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_V_REP04.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_V_REP04.mp4,train
VSL_ALPHA_S09_V_REP05,S09,V,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_V_REP05.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_V_REP05.mp4,train
VSL_ALPHA_S09_X_REP01,S09,X,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_X_REP01.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_X_REP01.mp4,train
VSL_ALPHA_S09_X_REP02,S09,X,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_X_REP02.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_X_REP02.mp4,train
VSL_ALPHA_S09_X_REP03,S09,X,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_X_REP03.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_X_REP03.mp4,train
VSL_ALPHA_S09_X_REP04,S09,X,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_X_REP04.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_X_REP04.mp4,train
VSL_ALPHA_S09_X_REP05,S09,X,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_X_REP05.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_X_REP05.mp4,train
VSL_ALPHA_S09_Y_REP01,S09,Y,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_Y_REP01.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_Y_REP01.mp4,train
VSL_ALPHA_S09_Y_REP02,S09,Y,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_Y_REP02.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_Y_REP02.mp4,train
VSL_ALPHA_S09_Y_REP03,S09,Y,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_Y_REP03.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_Y_REP03.mp4,train
VSL_ALPHA_S09_Y_REP04,S09,Y,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_Y_REP04.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_Y_REP04.mp4,train
VSL_ALPHA_S09_Y_REP05,S09,Y,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_Y_REP05.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_Y_REP05.mp4,train
VSL_ALPHA_S09_Dau_mu_REP01,S09,Dau_mu,accent,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_Dau_mu_REP01.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_Dau_mu_REP01.mp4,train
VSL_ALPHA_S09_Dau_mu_REP02,S09,Dau_mu,accent,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_Dau_mu_REP02.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_Dau_mu_REP02.mp4,train
VSL_ALPHA_S09_Dau_mu_REP03,S09,Dau_mu,accent,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_Dau_mu_REP03.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_Dau_mu_REP03.mp4,train
VSL_ALPHA_S09_Dau_mu_REP04,S09,Dau_mu,accent,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_Dau_mu_REP04.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_Dau_mu_REP04.mp4,train
VSL_ALPHA_S09_Dau_mu_REP05,S09,Dau_mu,accent,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_Dau_mu_REP05.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_Dau_mu_REP05.mp4,train
VSL_ALPHA_S09_Dau_moc_REP01,S09,Dau_moc,accent,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_Dau_moc_REP01.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_Dau_moc_REP01.mp4,train
VSL_ALPHA_S09_Dau_moc_REP02,S09,Dau_moc,accent,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S09/VSL_ALPHA_S09_Dau_moc_REP02.npz,data/vsl_alphabet_pilot/videos/S09/VSL_ALPHA_S09_Dau_moc_REP02.mp4,train
