video_id,file_name,source,gloss_raw,gloss_normalized,dialect,signer_id,recording_group,width,height,npz_path,split
vslgh_SENT117_S01_R02_F_g01,SENT117_S01_R02_F_g01,vslgh,BỆNH,bệnh,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT117_S01_R02_F_g01.npz,train
vslgh_SENT117_S01_R02_F_g02,SENT117_S01_R02_F_g02,vslgh,TIM,tim,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT117_S01_R02_F_g02.npz,train
vslgh_SENT117_S01_R02_F_g03,SENT117_S01_R02_F_g03,vslgh,TIỀN-SỬ,tiền sử,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT117_S01_R02_F_g03.npz,train
vslgh_SENT117_S01_R02_F_g04,SENT117_S01_R02_F_g04,vslgh,CÓ,có,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT117_S01_R02_F_g04.npz,train
vslgh_SENT117_S01_R03_F_g00,SENT117_S01_R03_F_g00,vslgh,TÔI,tôi,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT117_S01_R03_F_g00.npz,train
vslgh_SENT117_S01_R03_F_g01,SENT117_S01_R03_F_g01,vslgh,BỆNH,bệnh,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT117_S01_R03_F_g01.npz,train
vslgh_SENT117_S01_R03_F_g02,SENT117_S01_R03_F_g02,vslgh,TIM,tim,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT117_S01_R03_F_g02.npz,train
vslgh_SENT117_S01_R03_F_g03,SENT117_S01_R03_F_g03,vslgh,TIỀN-SỬ,tiền sử,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT117_S01_R03_F_g03.npz,train
vslgh_SENT117_S01_R03_F_g04,SENT117_S01_R03_F_g04,vslgh,CÓ,có,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT117_S01_R03_F_g04.npz,train
vslgh_SENT117_S02_R01_F_g00,SENT117_S02_R01_F_g00,vslgh,TÔI,tôi,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT117_S02_R01_F_g00.npz,train
vslgh_SENT117_S02_R01_F_g01,SENT117_S02_R01_F_g01,vslgh,BỆNH,bệnh,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT117_S02_R01_F_g01.npz,train
vslgh_SENT117_S02_R01_F_g02,SENT117_S02_R01_F_g02,vslgh,TIM,tim,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT117_S02_R01_F_g02.npz,train
vslgh_SENT117_S02_R01_F_g03,SENT117_S02_R01_F_g03,vslgh,TIỀN-SỬ,tiền sử,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT117_S02_R01_F_g03.npz,train
vslgh_SENT117_S02_R01_F_g04,SENT117_S02_R01_F_g04,vslgh,CÓ,có,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT117_S02_R01_F_g04.npz,train
vslgh_SENT117_S02_R02_F_g00,SENT117_S02_R02_F_g00,vslgh,TÔI,tôi,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT117_S02_R02_F_g00.npz,train
vslgh_SENT117_S02_R02_F_g01,SENT117_S02_R02_F_g01,vslgh,BỆNH,bệnh,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT117_S02_R02_F_g01.npz,train
vslgh_SENT117_S02_R02_F_g02,SENT117_S02_R02_F_g02,vslgh,TIM,tim,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT117_S02_R02_F_g02.npz,train
vslgh_SENT117_S02_R02_F_g03,SENT117_S02_R02_F_g03,vslgh,TIỀN-SỬ,tiền sử,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT117_S02_R02_F_g03.npz,train
vslgh_SENT117_S02_R02_F_g04,SENT117_S02_R02_F_g04,vslgh,CÓ,có,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT117_S02_R02_F_g04.npz,train
vslgh_SENT117_S02_R03_F_g00,SENT117_S02_R03_F_g00,vslgh,TÔI,tôi,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT117_S02_R03_F_g00.npz,train
vslgh_SENT117_S02_R03_F_g01,SENT117_S02_R03_F_g01,vslgh,BỆNH,bệnh,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT117_S02_R03_F_g01.npz,train
vslgh_SENT117_S02_R03_F_g02,SENT117_S02_R03_F_g02,vslgh,TIM,tim,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT117_S02_R03_F_g02.npz,train
vslgh_SENT117_S02_R03_F_g03,SENT117_S02_R03_F_g03,vslgh,TIỀN-SỬ,tiền sử,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT117_S02_R03_F_g03.npz,train
vslgh_SENT117_S02_R03_F_g04,SENT117_S02_R03_F_g04,vslgh,CÓ,có,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT117_S02_R03_F_g04.npz,train
vslgh_SENT117_S03_R01_F_g00,SENT117_S03_R01_F_g00,vslgh,TÔI,tôi,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT117_S03_R01_F_g00.npz,train
vslgh_SENT117_S03_R01_F_g01,SENT117_S03_R01_F_g01,vslgh,BỆNH,bệnh,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT117_S03_R01_F_g01.npz,train
vslgh_SENT117_S03_R01_F_g02,SENT117_S03_R01_F_g02,vslgh,TIM,tim,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT117_S03_R01_F_g02.npz,train
vslgh_SENT117_S03_R01_F_g03,SENT117_S03_R01_F_g03,vslgh,TIỀN-SỬ,tiền sử,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT117_S03_R01_F_g03.npz,train
vslgh_SENT117_S03_R01_F_g04,SENT117_S03_R01_F_g04,vslgh,CÓ,có,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT117_S03_R01_F_g04.npz,train
vslgh_SENT117_S03_R02_F_g00,SENT117_S03_R02_F_g00,vslgh,TÔI,tôi,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT117_S03_R02_F_g00.npz,train
vslgh_SENT117_S03_R02_F_g01,SENT117_S03_R02_F_g01,vslgh,BỆNH,bệnh,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT117_S03_R02_F_g01.npz,train
vslgh_SENT117_S03_R02_F_g02,SENT117_S03_R02_F_g02,vslgh,TIM,tim,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT117_S03_R02_F_g02.npz,train
vslgh_SENT117_S03_R02_F_g03,SENT117_S03_R02_F_g03,vslgh,TIỀN-SỬ,tiền sử,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT117_S03_R02_F_g03.npz,train
vslgh_SENT117_S03_R02_F_g04,SENT117_S03_R02_F_g04,vslgh,CÓ,có,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT117_S03_R02_F_g04.npz,train
vslgh_SENT117_S03_R03_F_g00,SENT117_S03_R03_F_g00,vslgh,TÔI,tôi,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT117_S03_R03_F_g00.npz,train
vslgh_SENT117_S03_R03_F_g01,SENT117_S03_R03_F_g01,vslgh,BỆNH,bệnh,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT117_S03_R03_F_g01.npz,train
vslgh_SENT117_S03_R03_F_g02,SENT117_S03_R03_F_g02,vslgh,TIM,tim,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT117_S03_R03_F_g02.npz,train
vslgh_SENT117_S03_R03_F_g03,SENT117_S03_R03_F_g03,vslgh,TIỀN-SỬ,tiền sử,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT117_S03_R03_F_g03.npz,train
vslgh_SENT117_S03_R03_F_g04,SENT117_S03_R03_F_g04,vslgh,CÓ,có,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT117_S03_R03_F_g04.npz,train
vslgh_SENT117_S04_R01_F_g00,SENT117_S04_R01_F_g00,vslgh,TÔI,tôi,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT117_S04_R01_F_g00.npz,train
vslgh_SENT117_S04_R01_F_g01,SENT117_S04_R01_F_g01,vslgh,BỆNH,bệnh,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT117_S04_R01_F_g01.npz,train
vslgh_SENT117_S04_R01_F_g02,SENT117_S04_R01_F_g02,vslgh,TIM,tim,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT117_S04_R01_F_g02.npz,train
vslgh_SENT117_S04_R01_F_g03,SENT117_S04_R01_F_g03,vslgh,TIỀN-SỬ,tiền sử,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT117_S04_R01_F_g03.npz,train
vslgh_SENT117_S04_R01_F_g04,SENT117_S04_R01_F_g04,vslgh,CÓ,có,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT117_S04_R01_F_g04.npz,train
vslgh_SENT117_S04_R02_F_g00,SENT117_S04_R02_F_g00,vslgh,TÔI,tôi,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT117_S04_R02_F_g00.npz,train
vslgh_SENT117_S04_R02_F_g01,SENT117_S04_R02_F_g01,vslgh,BỆNH,bệnh,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT117_S04_R02_F_g01.npz,train
vslgh_SENT117_S04_R02_F_g02,SENT117_S04_R02_F_g02,vslgh,TIM,tim,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT117_S04_R02_F_g02.npz,train
vslgh_SENT117_S04_R02_F_g03,SENT117_S04_R02_F_g03,vslgh,TIỀN-SỬ,tiền sử,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT117_S04_R02_F_g03.npz,train
vslgh_SENT117_S04_R02_F_g04,SENT117_S04_R02_F_g04,vslgh,CÓ,có,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT117_S04_R02_F_g04.npz,train
vslgh_SENT117_S04_R03_F_g00,SENT117_S04_R03_F_g00,vslgh,TÔI,tôi,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT117_S04_R03_F_g00.npz,train
vslgh_SENT117_S04_R03_F_g01,SENT117_S04_R03_F_g01,vslgh,BỆNH,bệnh,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT117_S04_R03_F_g01.npz,train
vslgh_SENT117_S04_R03_F_g02,SENT117_S04_R03_F_g02,vslgh,TIM,tim,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT117_S04_R03_F_g02.npz,train
vslgh_SENT117_S04_R03_F_g03,SENT117_S04_R03_F_g03,vslgh,TIỀN-SỬ,tiền sử,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT117_S04_R03_F_g03.npz,train
vslgh_SENT117_S04_R03_F_g04,SENT117_S04_R03_F_g04,vslgh,CÓ,có,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT117_S04_R03_F_g04.npz,train
vslgh_SENT118_S01_R01_F_g00,SENT118_S01_R01_F_g00,vslgh,TÔI,tôi,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT118_S01_R01_F_g00.npz,train
vslgh_SENT118_S01_R01_F_g01,SENT118_S01_R01_F_g01,vslgh,HUYẾT-ÁP,huyết áp,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT118_S01_R01_F_g01.npz,train
vslgh_SENT118_S01_R01_F_g02,SENT118_S01_R01_F_g02,vslgh,CAO,cao,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT118_S01_R01_F_g02.npz,train
vslgh_SENT118_S01_R01_F_g03,SENT118_S01_R01_F_g03,vslgh,BỆNH,bệnh,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT118_S01_R01_F_g03.npz,train
vslgh_SENT118_S01_R02_F_g00,SENT118_S01_R02_F_g00,vslgh,TÔI,tôi,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT118_S01_R02_F_g00.npz,train
vslgh_SENT118_S01_R02_F_g01,SENT118_S01_R02_F_g01,vslgh,HUYẾT-ÁP,huyết áp,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT118_S01_R02_F_g01.npz,train
vslgh_SENT118_S01_R02_F_g02,SENT118_S01_R02_F_g02,vslgh,CAO,cao,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT118_S01_R02_F_g02.npz,train
vslgh_SENT118_S01_R02_F_g03,SENT118_S01_R02_F_g03,vslgh,BỆNH,bệnh,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT118_S01_R02_F_g03.npz,train
vslgh_SENT118_S01_R03_F_g00,SENT118_S01_R03_F_g00,vslgh,TÔI,tôi,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT118_S01_R03_F_g00.npz,train
vslgh_SENT118_S01_R03_F_g01,SENT118_S01_R03_F_g01,vslgh,HUYẾT-ÁP,huyết áp,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT118_S01_R03_F_g01.npz,train
vslgh_SENT118_S01_R03_F_g02,SENT118_S01_R03_F_g02,vslgh,CAO,cao,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT118_S01_R03_F_g02.npz,train
vslgh_SENT118_S01_R03_F_g03,SENT118_S01_R03_F_g03,vslgh,BỆNH,bệnh,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT118_S01_R03_F_g03.npz,train
vslgh_SENT118_S02_R01_F_g00,SENT118_S02_R01_F_g00,vslgh,TÔI,tôi,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT118_S02_R01_F_g00.npz,train
vslgh_SENT118_S02_R01_F_g01,SENT118_S02_R01_F_g01,vslgh,HUYẾT-ÁP,huyết áp,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT118_S02_R01_F_g01.npz,train
vslgh_SENT118_S02_R01_F_g02,SENT118_S02_R01_F_g02,vslgh,CAO,cao,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT118_S02_R01_F_g02.npz,train
vslgh_SENT118_S02_R01_F_g03,SENT118_S02_R01_F_g03,vslgh,BỆNH,bệnh,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT118_S02_R01_F_g03.npz,train
vslgh_SENT118_S02_R02_F_g00,SENT118_S02_R02_F_g00,vslgh,TÔI,tôi,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT118_S02_R02_F_g00.npz,train
vslgh_SENT118_S02_R02_F_g01,SENT118_S02_R02_F_g01,vslgh,HUYẾT-ÁP,huyết áp,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT118_S02_R02_F_g01.npz,train
vslgh_SENT118_S02_R02_F_g02,SENT118_S02_R02_F_g02,vslgh,CAO,cao,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT118_S02_R02_F_g02.npz,train
vslgh_SENT118_S02_R02_F_g03,SENT118_S02_R02_F_g03,vslgh,BỆNH,bệnh,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT118_S02_R02_F_g03.npz,train
vslgh_SENT118_S02_R03_F_g00,SENT118_S02_R03_F_g00,vslgh,TÔI,tôi,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT118_S02_R03_F_g00.npz,train
vslgh_SENT118_S02_R03_F_g01,SENT118_S02_R03_F_g01,vslgh,HUYẾT-ÁP,huyết áp,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT118_S02_R03_F_g01.npz,train
vslgh_SENT118_S02_R03_F_g02,SENT118_S02_R03_F_g02,vslgh,CAO,cao,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT118_S02_R03_F_g02.npz,train
vslgh_SENT118_S02_R03_F_g03,SENT118_S02_R03_F_g03,vslgh,BỆNH,bệnh,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT118_S02_R03_F_g03.npz,train
vslgh_SENT118_S03_R01_F_g00,SENT118_S03_R01_F_g00,vslgh,TÔI,tôi,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT118_S03_R01_F_g00.npz,train
vslgh_SENT118_S03_R01_F_g01,SENT118_S03_R01_F_g01,vslgh,HUYẾT-ÁP,huyết áp,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT118_S03_R01_F_g01.npz,train
vslgh_SENT118_S03_R01_F_g02,SENT118_S03_R01_F_g02,vslgh,CAO,cao,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT118_S03_R01_F_g02.npz,train
vslgh_SENT118_S03_R01_F_g03,SENT118_S03_R01_F_g03,vslgh,BỆNH,bệnh,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT118_S03_R01_F_g03.npz,train
vslgh_SENT118_S03_R02_F_g00,SENT118_S03_R02_F_g00,vslgh,TÔI,tôi,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT118_S03_R02_F_g00.npz,train
vslgh_SENT118_S03_R02_F_g01,SENT118_S03_R02_F_g01,vslgh,HUYẾT-ÁP,huyết áp,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT118_S03_R02_F_g01.npz,train
vslgh_SENT118_S03_R02_F_g02,SENT118_S03_R02_F_g02,vslgh,CAO,cao,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT118_S03_R02_F_g02.npz,train
vslgh_SENT118_S03_R02_F_g03,SENT118_S03_R02_F_g03,vslgh,BỆNH,bệnh,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT118_S03_R02_F_g03.npz,train
vslgh_SENT118_S03_R03_F_g00,SENT118_S03_R03_F_g00,vslgh,TÔI,tôi,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT118_S03_R03_F_g00.npz,train
vslgh_SENT118_S03_R03_F_g01,SENT118_S03_R03_F_g01,vslgh,HUYẾT-ÁP,huyết áp,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT118_S03_R03_F_g01.npz,train
vslgh_SENT118_S03_R03_F_g02,SENT118_S03_R03_F_g02,vslgh,CAO,cao,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT118_S03_R03_F_g02.npz,train
vslgh_SENT118_S03_R03_F_g03,SENT118_S03_R03_F_g03,vslgh,BỆNH,bệnh,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT118_S03_R03_F_g03.npz,train
vslgh_SENT118_S04_R01_F_g00,SENT118_S04_R01_F_g00,vslgh,TÔI,tôi,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT118_S04_R01_F_g00.npz,train
vslgh_SENT118_S04_R01_F_g01,SENT118_S04_R01_F_g01,vslgh,HUYẾT-ÁP,huyết áp,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT118_S04_R01_F_g01.npz,train
vslgh_SENT118_S04_R01_F_g02,SENT118_S04_R01_F_g02,vslgh,CAO,cao,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT118_S04_R01_F_g02.npz,train
vslgh_SENT118_S04_R01_F_g03,SENT118_S04_R01_F_g03,vslgh,BỆNH,bệnh,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT118_S04_R01_F_g03.npz,train
vslgh_SENT118_S04_R02_F_g00,SENT118_S04_R02_F_g00,vslgh,TÔI,tôi,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT118_S04_R02_F_g00.npz,train
vslgh_SENT118_S04_R02_F_g01,SENT118_S04_R02_F_g01,vslgh,HUYẾT-ÁP,huyết áp,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT118_S04_R02_F_g01.npz,train
vslgh_SENT118_S04_R02_F_g02,SENT118_S04_R02_F_g02,vslgh,CAO,cao,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT118_S04_R02_F_g02.npz,train
vslgh_SENT118_S04_R02_F_g03,SENT118_S04_R02_F_g03,vslgh,BỆNH,bệnh,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT118_S04_R02_F_g03.npz,train
vslgh_SENT118_S04_R03_F_g00,SENT118_S04_R03_F_g00,vslgh,TÔI,tôi,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT118_S04_R03_F_g00.npz,train
vslgh_SENT118_S04_R03_F_g01,SENT118_S04_R03_F_g01,vslgh,HUYẾT-ÁP,huyết áp,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT118_S04_R03_F_g01.npz,train
vslgh_SENT118_S04_R03_F_g02,SENT118_S04_R03_F_g02,vslgh,CAO,cao,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT118_S04_R03_F_g02.npz,train
vslgh_SENT118_S04_R03_F_g03,SENT118_S04_R03_F_g03,vslgh,BỆNH,bệnh,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT118_S04_R03_F_g03.npz,train
vslgh_SENT119_S01_R01_F_g00,SENT119_S01_R01_F_g00,vslgh,TÔI,tôi,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT119_S01_R01_F_g00.npz,train
vslgh_SENT119_S01_R01_F_g01,SENT119_S01_R01_F_g01,vslgh,TIỂU-ĐƯỜNG,tiểu đường,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT119_S01_R01_F_g01.npz,train
vslgh_SENT119_S01_R01_F_g02,SENT119_S01_R01_F_g02,vslgh,BỆNH,bệnh,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT119_S01_R01_F_g02.npz,train
vslgh_SENT119_S01_R02_F_g00,SENT119_S01_R02_F_g00,vslgh,TÔI,tôi,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT119_S01_R02_F_g00.npz,train
vslgh_SENT119_S01_R02_F_g01,SENT119_S01_R02_F_g01,vslgh,TIỂU-ĐƯỜNG,tiểu đường,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT119_S01_R02_F_g01.npz,train
vslgh_SENT119_S01_R02_F_g02,SENT119_S01_R02_F_g02,vslgh,BỆNH,bệnh,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT119_S01_R02_F_g02.npz,train
vslgh_SENT119_S01_R03_F_g00,SENT119_S01_R03_F_g00,vslgh,TÔI,tôi,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT119_S01_R03_F_g00.npz,train
vslgh_SENT119_S01_R03_F_g01,SENT119_S01_R03_F_g01,vslgh,TIỂU-ĐƯỜNG,tiểu đường,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT119_S01_R03_F_g01.npz,train
vslgh_SENT119_S01_R03_F_g02,SENT119_S01_R03_F_g02,vslgh,BỆNH,bệnh,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT119_S01_R03_F_g02.npz,train
vslgh_SENT119_S02_R01_F_g00,SENT119_S02_R01_F_g00,vslgh,TÔI,tôi,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT119_S02_R01_F_g00.npz,train
vslgh_SENT119_S02_R01_F_g01,SENT119_S02_R01_F_g01,vslgh,TIỂU-ĐƯỜNG,tiểu đường,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT119_S02_R01_F_g01.npz,train
vslgh_SENT119_S02_R01_F_g02,SENT119_S02_R01_F_g02,vslgh,BỆNH,bệnh,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT119_S02_R01_F_g02.npz,train
vslgh_SENT119_S02_R02_F_g00,SENT119_S02_R02_F_g00,vslgh,TÔI,tôi,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT119_S02_R02_F_g00.npz,train
vslgh_SENT119_S02_R02_F_g01,SENT119_S02_R02_F_g01,vslgh,TIỂU-ĐƯỜNG,tiểu đường,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT119_S02_R02_F_g01.npz,train
vslgh_SENT119_S02_R02_F_g02,SENT119_S02_R02_F_g02,vslgh,BỆNH,bệnh,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT119_S02_R02_F_g02.npz,train
vslgh_SENT119_S02_R03_F_g00,SENT119_S02_R03_F_g00,vslgh,TÔI,tôi,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT119_S02_R03_F_g00.npz,train
vslgh_SENT119_S02_R03_F_g01,SENT119_S02_R03_F_g01,vslgh,TIỂU-ĐƯỜNG,tiểu đường,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT119_S02_R03_F_g01.npz,train
vslgh_SENT119_S02_R03_F_g02,SENT119_S02_R03_F_g02,vslgh,BỆNH,bệnh,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT119_S02_R03_F_g02.npz,train
vslgh_SENT119_S03_R01_F_g00,SENT119_S03_R01_F_g00,vslgh,TÔI,tôi,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT119_S03_R01_F_g00.npz,train
vslgh_SENT119_S03_R01_F_g01,SENT119_S03_R01_F_g01,vslgh,TIỂU-ĐƯỜNG,tiểu đường,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT119_S03_R01_F_g01.npz,train
vslgh_SENT119_S03_R01_F_g02,SENT119_S03_R01_F_g02,vslgh,BỆNH,bệnh,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT119_S03_R01_F_g02.npz,train
vslgh_SENT119_S03_R02_F_g00,SENT119_S03_R02_F_g00,vslgh,TÔI,tôi,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT119_S03_R02_F_g00.npz,train
vslgh_SENT119_S03_R02_F_g01,SENT119_S03_R02_F_g01,vslgh,TIỂU-ĐƯỜNG,tiểu đường,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT119_S03_R02_F_g01.npz,train
vslgh_SENT119_S03_R02_F_g02,SENT119_S03_R02_F_g02,vslgh,BỆNH,bệnh,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT119_S03_R02_F_g02.npz,train
vslgh_SENT119_S03_R03_F_g00,SENT119_S03_R03_F_g00,vslgh,TÔI,tôi,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT119_S03_R03_F_g00.npz,train
vslgh_SENT119_S03_R03_F_g01,SENT119_S03_R03_F_g01,vslgh,TIỂU-ĐƯỜNG,tiểu đường,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT119_S03_R03_F_g01.npz,train
vslgh_SENT119_S03_R03_F_g02,SENT119_S03_R03_F_g02,vslgh,BỆNH,bệnh,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT119_S03_R03_F_g02.npz,train
vslgh_SENT119_S04_R01_F_g00,SENT119_S04_R01_F_g00,vslgh,TÔI,tôi,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT119_S04_R01_F_g00.npz,train
vslgh_SENT119_S04_R01_F_g01,SENT119_S04_R01_F_g01,vslgh,TIỂU-ĐƯỜNG,tiểu đường,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT119_S04_R01_F_g01.npz,train
vslgh_SENT119_S04_R01_F_g02,SENT119_S04_R01_F_g02,vslgh,BỆNH,bệnh,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT119_S04_R01_F_g02.npz,train
